MerchantID,MerchantName,MerchantCategory,Region,Country,City,OnboardedDate,Status,AnnualVolume,ContactEmail
M0445,"Hines, Rodriguez and Smith ",Retail,APAC,IN,Toddton,2022-06-10,Active,641955.86,mcguirewilliam@harrison.com
M8152,Gray Ltd,HEALTHCARE,APAC,AU,South Davidfort,2023-02-16,Active,12892691.19,sbell@arnold.com
M2585, Haley LLC,utilities,APAC,HK,Davidside,2024-08-24,Active,22422833.28,michaeljones@levy.com
M9608,Soto-Arellano,Utilities,North America,MX,Salinasmouth,2023-02-13,Active,35208702.08,patriciamoore@mathews.com
M7303,"Kline, Beck and Cook",restaurant,North America,CA,Weaverville,2021-07-21,Active,2594964.79,stephanie56@baker.com
M8248," Mcbride, Wright and Williams",TRAVEL,LATAM,AR,New Melinda,2023-10-19,Active,7044765.53,wjimenez@mccarthy-mays.com
M2523,"Foster, James and Munoz ",Restaurant,North America,MX,Wagnerview,2022-04-12,Active,18067006.34,hollandjustin@massey-taylor.biz
M6207,"Rodriguez, Wolf and Robinson",Healthcare,LATAM,BR,South Anthonyland,2025-01-06,Active,28589773.49,keithsanford@hodges.com
M5737,Castillo-Maddox,ONLINE,LATAM,CL,Schmidtfort,2022-06-15,Active,12217886.35,brittney44@li-dickson.com
M3333,"Fuentes, Johnson and Ferguson ",RETAIL,APAC,JP,West Andrewborough,2022-08-13,Active,22183573.1,samuelcarney@murphy-martinez.info
M2164,"Ortiz, Brown and Wells",travel,North America,CA,Emilyview,2025-07-09,Active,35583524.63,istewart@ruiz-ward.com
M9476,"Johnson, Aguilar and Fields",Restaurant,APAC,JP,Port Jenniferburgh,2024-10-03,Active,23665186.89,sarahriley@malone.com
M3376,Guzman Inc,retail,EMEA,GB,New Emily,2025-04-18,Active,42059320.62,adrianabennett@mendez.org
M5799,"Curtis, Nelson and Murray",restaurant,EMEA,GB,Kimberlyside,2022-08-11,Active,11514910.59,qwilliams@harris.net
M5823,Smith-Green,ONLINE,EMEA,GB,Joyceberg,2025-08-02,Active,35431996.79,james37@silva.com
M2431,Wolfe and Sons,retail,EMEA,ZA,East Rachelview,2021-10-28,Active,16425713.55,lydiasullivan@lopez.net
M9789,Gross-Taylor,RESTAURANT,EMEA,FR,West Nathan,2021-06-21,Active,153390.81,alvaradomicheal@ellison.com
M3083,Butler-Bell,online,LATAM,BR,North Richard,2021-07-29,Active,13790211.73,nrodriguez@bailey.info
M5485,"Roberts, Martin and Clarke",online,North America,CA,Baileyfurt,2023-04-13,Active,44275205.79,ohamilton@ayers.com
M7956,Clarke PLC ,RETAIL,LATAM,CL,Lake Jason,2026-05-27,Active,47073336.94,josephmatthews@rivera.com
M8741,Payne Ltd,ONLINE,APAC,JP,Solomonstad,2022-09-13,Active,29151920.1,mccoychristopher@myers.net
M3854,Mills-Schultz,atm withdrawal,North America,CA,Danielport,2023-12-16,Active,25578440.97,greenerin@ford.com
M0124," Roberts, Hughes and Cole",Retail,APAC,IN,Marciaville,2022-02-07,Inactive,34604768.41,longlaura@grant-diaz.com
M1277,"Fleming, Baker and Harris",Restaurant,North America,CA,Lindaberg,2025-01-22,Active,2211910.73,stacey25@brown.com
M7769,Krause-Cooper,utilities,APAC,HK,East Clairehaven,2023-02-07,Active,7357692.88,ajackson@smith.com
M6757,Palmer PLC,ONLINE,North America,MX,Prattview,2024-09-03,Active,17583387.0,walshwilliam@allen-pineda.info
M8645," Boyd, Rodriguez and Thornton",utilities,EMEA,GB,West Kristinahaven,2021-06-26,Active,26712909.23,harrismichael@ramirez.com
M9293,"Hernandez, Coleman and Villa",HEALTHCARE,EMEA,AE,Mitchellchester,2025-05-09,Active,9914546.22,jonessarah@rodriguez.com
M9887,"Hall, Williams and Craig",retail,EMEA,AE,North Kevin,2026-06-09,Active,33185608.29,reyeswilliam@grimes.biz
M2411,Olson-Nelson,ONLINE,APAC,SG,New Jason,2024-12-15,Active,25501919.1,reneeperez@cooley.com
M2542,Bailey-Rivera,ONLINE,LATAM,BR,East Johnhaven,2022-01-05,Active,22154675.93,linda43@ingram-bowen.com
M5950,"Patterson, Travis and Lawson",ENTERTAINMENT,EMEA,NL,South Charles,2023-05-27,Active,19803710.07,joseph84@martinez-holland.biz
M2409, Miller PLC,healthcare,LATAM,AR,Hallland,2026-03-31,Active,28085152.66,bellsharon@booth.com
M5710,"Miller, Holder and Fuentes",restaurant,LATAM,BR,Taylorfort,2024-12-30,Active,20255798.43,taylortyler@tate.com
M1738,Monroe PLC ,ATM WITHDRAWAL,EMEA,NL,Port Jonathantown,2023-10-02,Active,26844018.65,heather73@williams-wilson.info
M8288,Watts-Little,utilities,EMEA,ZA,Elizabethberg,2024-07-23,Active,43974004.14,testrada@bryan.net
M3732,"Flores, Garcia and Gonzalez ",restaurant,North America,MX,East Williamport,2025-09-21,Active,33763756.69,gregory32@singh-ewing.info
M3708, Moore Ltd,Online,North America,MX,Johnsonbury,2022-11-23,Active,28032644.16,shicks@martin.com
M0465," Harris, Gutierrez and Colon",ATM WITHDRAWAL,LATAM,CO,West Gloria,2022-08-22,Active,19030999.65,daniellee@robles.info
M6384,"Dunn, Marshall and Mckay",restaurant,APAC,HK,Cassandraberg,2024-09-07,Active,1882365.71,ghuffman@thomas.biz
M6206, Harper and Sons,entertainment,North America,CA,Stevensmouth,2025-06-16,Active,26212051.51,stonerodney@washington.net
M4879, Howell and Sons,online,North America,CA,North Meganchester,2025-07-01,Active,14677213.87,lisa97@lambert.com
M8734,Thompson Inc ,TRAVEL,APAC,AU,Lake Kathrynside,2023-02-19,Active,47060455.05,qlewis@thomas.com
M0039, Hickman PLC,Restaurant,APAC,JP,Sandersborough,2021-11-02,Inactive,22458246.71,curtisbarton@burke.com
M8480,Knapp LLC,Healthcare,EMEA,NL,Schwartzchester,2026-01-03,Active,23700080.08,thaynes@wilson-west.biz
M7334,Gonzalez Ltd ,retail,North America,CA,Beasleyhaven,2022-07-28,Active,19930948.36,leonardfox@ferguson.com
M1416," Sanders, Thomas and White",healthcare,North America,CA,Karinaberg,2026-03-26,Active,714564.77,aguilarkevin@salinas-wells.com
M7521,"Reese, Brown and Proctor",ATM Withdrawal,North America,MX,Burkehaven,2022-11-27,Active,44188650.94,margaretrodriguez@norman.info
M8707,"Jackson, Jackson and Rodriguez",restaurant,LATAM,BR,Richardfort,2021-08-04,Active,39727350.1,jonathan44@farmer.net
M4727,"Flores, Jensen and Khan",utilities,APAC,AU,Palmermouth,2023-12-26,Active,28850507.41,dharris@hall-foster.info
M4412,Wilson Ltd,online,North America,MX,Port Sherri,2023-12-23,Active,6628844.13,bradleycox@morgan-mills.com
M0448,"Garcia, Lewis and Gordon",UTILITIES,EMEA,DE,Richardsonshire,2022-05-21,Active,40769958.82,whitemichael@coleman-palmer.biz
M6040,Ryan-Petersen,online,LATAM,CL,Ramirezberg,2024-08-31,Active,33019509.88,jamesdavid@smith.com
M6010,"Levy, Sweeney and Wu",TRAVEL,APAC,HK,South Heather,2023-09-01,Active,21909694.67,kristen42@mathis.com
M5913,"Tran, Adams and Morrow",ENTERTAINMENT,North America,MX,Calebfurt,2022-10-17,Active,41104683.32,dbradley@rodgers-young.biz
M9029,Weaver-Mason,online,EMEA,FR,Brandyview,2026-04-20,Active,25022112.09,sarajohnson@molina.info
M1241,"Ward, Scott and Gallagher",retail,APAC,JP,West Monica,2022-03-20,Active,30427152.92,sullivanjoshua@graham.org
M8229, Lowery PLC,Healthcare,APAC,HK,Michaelchester,2022-12-31,Active,3077630.32,laurenabbott@barber.biz
M1578,"Ward, Burns and Robinson",travel,APAC,IN,Lake Jasmine,2024-12-14,Active,31923374.74,kristianderson@murillo.com
M6277,"Weber, Juarez and Lee",Entertainment,North America,US,Travismouth,2026-01-06,Active,36214967.2,mitchell82@pearson-chavez.com
M8762,"Blankenship, Mcpherson and Glenn",Entertainment,EMEA,FR,New Courtney,2023-05-02,Active,22619913.62,jbenton@lopez.biz
M2231, Diaz PLC,Healthcare,EMEA,GB,South Catherine,2022-07-19,Active,16926530.61,olevine@anderson.com
M7300,Jones and Sons,healthcare,APAC,JP,Carsonshire,2024-03-10,Active,35000957.15,laurawilliams@ward.com
M2539,Riddle and Sons,ATM WITHDRAWAL,North America,US,North William,2023-04-30,Active,43852805.88,christopher43@delgado-hancock.com
M9999,Goodwin Group,ATM Withdrawal,LATAM,BR,South Anthony,2021-10-16,Active,13036769.23,davidsims@weeks-riggs.info
M4703,"Perez, Horne and Reed",Restaurant,APAC,SG,Port Jennifershire,2023-08-03,Active,12841923.02,hilldonald@thompson.com
M2605, Reed and Sons,utilities,EMEA,GB,East Rebeccaburgh,2023-12-26,Active,39569942.83,uwells@turner.info
M9185, Thompson-Huang,UTILITIES,North America,MX,West Amberport,2025-07-08,Active,20833669.89,veronica97@hudson-schultz.org
M1521, Russell and Sons,atm withdrawal,North America,US,Port Bruce,2021-10-22,Active,46073864.55,beckyhayden@wells.org
M7610,Moore LLC ,restaurant,EMEA,NL,Laurabury,2024-01-05,Active,13410433.87,smithchristine@james-tucker.com
M1568,"Banks, Lopez and Long",Travel,North America,CA,New Jenniferchester,2021-09-03,Active,12045489.15,fbailey@stanley-scott.com
M6552,"Hill, Wade and White",ENTERTAINMENT,LATAM,AR,Walkerside,2022-01-30,Active,32697044.28,chapmanshannon@soto.com
M4378,"Wilkerson, Hampton and Brady",Entertainment,LATAM,CL,Aliciaside,2024-04-05,Active,46345902.39,stevenhale@clark-carlson.biz
M9680,Rivera-Jones,ENTERTAINMENT,EMEA,FR,East Timothy,2023-07-12,Active,38493913.35,sabrina77@gordon.com
M9028,"Beard, Mccarthy and French",online,EMEA,DE,Staceymouth,2023-11-27,Active,2836935.25,jamie01@martin.org
M3739,"Ayala, Brown and Gonzalez",Retail,North America,CA,Amandaside,2025-05-06,Active,24340183.21,richard34@roberts.com
M8915,King-Miles,Healthcare,EMEA,GB,Wardborough,2025-08-02,Active,23095679.7,brownkristina@williams.com
M7257,"Good, Jones and Simpson",ATM Withdrawal,EMEA,FR,Lucasmouth,2022-09-10,Active,3538159.73,justin75@harris.com
M2386,Davis-Barron,Travel,EMEA,GB,Andreachester,2023-11-17,Active,7460750.01,rscott@choi.com
M9911,Carpenter Inc,ATM WITHDRAWAL,LATAM,CL,East Katherineview,2021-08-12,Active,31419170.18,woodfrank@jones.com
M3516,Clark Ltd,Healthcare,North America,CA,South Rayport,2025-12-19,Active,35318013.73,colin84@hicks-romero.org
M4258,Middleton Ltd,Travel,North America,CA,Ginaside,2025-07-04,Active,7021722.02,jstone@larson.com
M2658,"Hamilton, Thompson and Peck",online,APAC,AU,Carlsonfurt,2022-09-10,Active,9641556.19,yjohnson@lopez.com
M0322,"Aguirre, Cohen and Mitchell",travel,North America,CA,Robertland,2022-05-16,Active,10767792.75,daniel79@nelson-dean.com
M0704,Andrade Ltd,entertainment,North America,CA,Myersville,2022-07-23,Active,27386755.12,tyler23@walsh-mccarthy.com
M1388,Miller Ltd,Travel,LATAM,BR,Lake Anthony,2024-02-06,Active,9073715.46,karen81@lane.info
M7917,"Scott, Cooper and Hoover",Restaurant,EMEA,DE,Brownfort,2023-02-08,Active,14677107.38,lwhitehead@thompson.com
M8838, Horn-Contreras,utilities,APAC,HK,Alejandrastad,2025-11-24,Active,21706148.92,tonyaduarte@ortiz.org
M2550,Scott LLC,healthcare,EMEA,FR,West Morgan,2026-05-09,Active,47906650.09,xsimpson@scott-zamora.com
M9897,"Faulkner, Morton and Gray",Retail,APAC,HK,Wolfview,2025-04-06,Active,9805344.91,courtney52@acosta.com
M8274,Johnson-Marsh,HEALTHCARE,EMEA,AE,East Margaret,2022-04-08,Active,37957089.04,brandondean@kelly-wilson.net
M5435,"Green, Taylor and Jones",Restaurant,EMEA,FR,North Roberttown,2024-07-15,Active,30623983.28,beanjason@perez.com
M1826,"Berger, Mills and Howell",retail,LATAM,AR,Chelseafort,2025-09-05,Active,44205120.07,wrightronald@russo.com
M8902,Long and Sons ,Healthcare,EMEA,FR,Jeanneton,2024-09-01,Active,13066420.39,smithjustin@rogers-gutierrez.net
M8815,Morales LLC,atm withdrawal,LATAM,AR,Bradleyshire,2022-03-31,Active,40956893.32,clyons@goodwin-ashley.info
M2840,Duffy-Brown ,retail,APAC,SG,Wendytown,2024-12-11,Active,46393895.24,miguel44@campbell.org
M4717,Barber-Sullivan,ATM Withdrawal,EMEA,FR,Williamsmouth,2022-08-08,Active,31866963.15,patricia58@morgan.net
M0006,"Baker, Richards and Hurst",atm withdrawal,LATAM,BR,Coxberg,2024-01-03,Inactive,6285066.83,camposmichelle@burton.biz
M1330,"Buchanan, Burke and Atkins",atm withdrawal,APAC,HK,Brendanstad,2024-08-28,Active,26137365.81,amandaknapp@kramer.com
M9744,Aguirre Inc,ATM WITHDRAWAL,North America,US,North Rodneybury,2023-07-17,Active,31618265.31,lewisyvonne@hamilton-stevens.com
M8033,"Allen, Berry and Cooper",ENTERTAINMENT,North America,CA,East Charlesville,2022-12-02,Active,44590502.62,jessicawhite@williamson.net
M9473,Sanchez-Perez,healthcare,EMEA,GB,Hillmouth,2024-02-02,Active,24609159.55,samanthahunt@dominguez.net
M7579,Sparks Group,online,APAC,JP,Angelaview,2022-01-11,Active,18645872.54,melendezmichael@hanson.biz
M4724,Smith LLC,entertainment,EMEA,FR,Brettborough,2022-03-18,Active,47451162.75,aburke@stanley.com
M9103,Clark and Sons ,TRAVEL,APAC,AU,Jeromefort,2023-07-22,Active,9594861.9,markreed@chavez.info
M3123,Nichols-Young ,RETAIL,LATAM,CO,Catherineside,2022-05-05,Active,40435254.94,samanthacox@mckenzie-lara.net
M2918, Watson-Adams,TRAVEL,LATAM,BR,New Robinborough,2023-11-30,Active,46424071.99,mccarthymarissa@martin.com
M1668," Kidd, Adkins and Jones",atm withdrawal,APAC,IN,East Kellyville,2026-03-27,Active,46077353.93,jonathanwoodard@turner-green.com
M6513,Taylor and Sons,RETAIL,North America,CA,South Amyberg,2026-04-03,Active,43714583.48,vkelley@wells.net
M2769,"Thompson, Pearson and Mitchell",Healthcare,EMEA,AE,Williammouth,2025-12-04,Active,20420897.62,thanson@cameron.com
M0274,Sims and Sons,TRAVEL,APAC,AU,Port Gina,2025-08-21,Active,7789511.39,amandapark@rowe.com
M3634,"Huber, Mendoza and Torres",Online,North America,CA,Sotoburgh,2023-05-23,Active,30425517.07,afletcher@vazquez.com
M3366,Smith PLC,Entertainment,LATAM,CL,Bradleyland,2022-12-24,Active,26482936.49,rebecca72@armstrong.com
M3079,Jordan-Brown,Healthcare,APAC,JP,East Kathleenside,2022-11-11,Active,38410955.79,lgibson@green-leonard.com
M3697," Young, Perry and Johnson",TRAVEL,EMEA,FR,Mikeburgh,2022-05-19,Active,4401025.12,christian24@frye-brooks.com
M5170,Tyler Ltd,Healthcare,EMEA,GB,Burtontown,2022-09-10,Active,26089756.0,katherine53@johnson.info
M3224,Zimmerman PLC,ATM Withdrawal,APAC,AU,Patrickhaven,2025-07-02,Active,11912207.25,morgan99@horn.org
M5500, Potter LLC,TRAVEL,EMEA,GB,Lake David,2023-11-17,Active,39572693.42,karengordon@cruz.biz
M8880,"May, Roberts and Terrell",utilities,APAC,HK,Lake Brandifort,2022-08-27,Active,20988261.23,debrahernandez@ramsey.com
M1584,Vasquez Group,ENTERTAINMENT,APAC,IN,Robinsonland,2023-07-13,Active,24902275.93,friedmanrichard@blair-johnson.info
M5385,"Zavala, Armstrong and Norman",entertainment,LATAM,CL,North Lisaborough,2024-04-05,Active,46278063.46,barbara87@lane.com
M7244,Ayers and Sons,utilities,North America,MX,Williamsshire,2024-01-03,Active,21010978.28,teresasmith@lee-peters.biz
M8011,Clark-Oneal,Healthcare,North America,MX,Longburgh,2023-09-04,Active,26209942.11,rhill@jones.com
M6826,West-Frank,Online,APAC,SG,South Lisa,2021-09-05,Active,6104538.23,kristinacruz@snyder.info
M3463,Davis-Clark,retail,APAC,AU,North Joe,2025-05-08,Active,17713828.01,ucole@ramirez-holmes.com
M4670,"Hamilton, Davidson and Reyes",utilities,LATAM,CO,East Christophertown,2023-06-19,Active,40721910.83,cbuck@hernandez.org
M2737,Cooper PLC,online,APAC,SG,Katelynfort,2024-08-09,Active,29100081.63,foxeric@smith.com
M6101, Webb Inc,utilities,EMEA,ZA,Juliamouth,2023-04-24,Active,30008944.32,dalestevenson@johns.com
M7463, Powers Inc,travel,EMEA,AE,Lake Michelle,2025-12-07,Active,26265350.19,paulkirby@webb.biz
M3458,Moody Group ,retail,EMEA,DE,Port Harry,2022-03-17,Active,7750483.28,michaelbradley@mejia-barr.org
M6085,Calhoun LLC,RETAIL,APAC,JP,North Megan,2021-08-06,Active,24821777.78,fieldstyler@lynch.com
M8454,"Campbell, Bryant and Martin ",Utilities,LATAM,BR,Josephfurt,2025-02-04,Active,33212317.9,rosalesryan@taylor-anderson.com
M1243,Herman-Fernandez,healthcare,North America,US,Matthewmouth,2025-07-17,Active,33869316.24,janet65@harvey-gomez.com
M0298,Lewis Group,HEALTHCARE,LATAM,BR,Laurenton,2022-04-06,Active,39331296.18,brockmadeline@frost-graham.com
M6328,Reyes-Garcia,Retail,APAC,SG,New Jordan,2025-10-26,Active,37268986.03,pamelabernard@mccarty.com
M3509,Mendez PLC,online,APAC,AU,North Katherine,2025-12-06,Active,3922841.63,william77@underwood-yoder.com
M2462,"Mora, Rush and Pham",utilities,North America,MX,Port Jodichester,2026-03-01,Active,43803293.73,tonyajohnson@myers.org
M8330, Lawrence-Allen,Healthcare,APAC,AU,East Edward,2024-02-26,Active,32393979.47,lhill@lopez.com
M0617,"Waters, Gregory and Barnes",ATM WITHDRAWAL,LATAM,CO,Whitestad,2025-06-14,Active,34693341.89,joshua68@keith.com
M0418,Ramirez Inc,HEALTHCARE,North America,US,Ellisburgh,2025-04-06,Active,11746367.78,oliviamunoz@cisneros.net
M5323,Jefferson Inc,healthcare,APAC,JP,East Gregland,2022-07-30,Active,24692621.35,charlesjohnson@arias.org
M7339,Ho-Farrell,online,North America,CA,North Sharon,2024-01-15,Active,41965292.0,ywallace@martin.com
M4783,"West, Garcia and Gordon",RESTAURANT,North America,US,South Julia,2026-05-08,Active,14185635.44,lmartin@richardson-meyer.com
M8957,"Perez, Phelps and Murphy",online,EMEA,FR,Johnsonstad,2025-04-13,Active,25232399.23,nmcknight@ferguson-elliott.com
M4098, Berry-Torres,online,APAC,SG,Robertsonside,2026-04-06,Active,45227248.91,christy84@kirk-foster.com
M2185,"Martinez, Morrison and Turner",ENTERTAINMENT,North America,CA,Fostertown,2025-03-14,Active,4388848.29,theresareese@collins-bradshaw.info
M7625,Mata-Luna,RETAIL,EMEA,FR,Johnsland,2021-07-21,Active,18481203.39,morgan96@gardner-christian.com
M2916,Edwards LLC,RESTAURANT,EMEA,NL,East Zacharymouth,2025-01-17,Active,34884217.11,angelalambert@robinson.com
M2442,Jackson Group,ATM Withdrawal,EMEA,GB,Lake Hollystad,2024-12-02,Active,13879402.36,kzamora@serrano.net
M8408,"Russell, Hampton and Clark ",utilities,North America,CA,Lake Lynn,2025-05-12,Active,13419393.23,jmorris@klein.com
M3105,Wilkins Ltd,HEALTHCARE,LATAM,AR,North James,2025-07-04,Active,40745360.45,christophersolis@holden.com
M3077,Hogan-West,ONLINE,EMEA,FR,Millerburgh,2025-11-18,Active,5802120.02,brian64@smith.net
M8592,Acevedo Ltd,HEALTHCARE,North America,MX,Port Jasmineburgh,2025-12-01,Active,13090489.7,jchen@white.info
M1341,Graham Group,ATM Withdrawal,North America,MX,Lake Ricky,2025-08-05,Active,47486241.29,elizabeth20@bennett-rogers.com
M0167,"Casey, Nguyen and Ramirez ",Entertainment,EMEA,ZA,Diazshire,2022-06-17,Inactive,2230182.59,erinpierce@murray.com
M9952,Herrera Group,online,North America,MX,Gardnermouth,2022-08-26,Active,31016287.05,allenphillip@garcia.com
M4499,Contreras-Frank,Retail,APAC,HK,Valeriemouth,2021-08-25,Active,23461935.64,kristen59@jacobs-ortiz.com
M3752,Green-Powell,ENTERTAINMENT,EMEA,NL,Ericmouth,2026-06-08,Active,21356994.38,derekwright@little.info
M5421, Jones-Cohen,Online,APAC,AU,Johnsonburgh,2024-08-09,Active,16001119.46,jacksonmisty@kelly.info
M2653,Mcguire Ltd ,Utilities,APAC,HK,Port Lisachester,2023-05-19,Active,48516320.51,usullivan@douglas-nguyen.com
M5018,Boone and Sons,TRAVEL,North America,MX,Ibarraport,2024-08-31,Active,38708374.35,usmith@smith.info
M8244,Medina-Ryan,UTILITIES,North America,US,Amyborough,2022-05-02,Active,47547388.67,stephanievilla@harrison.org
M5505,Brooks and Sons,restaurant,LATAM,AR,Carpenterfurt,2026-02-08,Active,22777957.23,brandon71@glenn.com
M0743,"Williams, Torres and Weaver ",ENTERTAINMENT,LATAM,BR,Sharonmouth,2026-01-27,Active,33623481.53,lisa93@peterson.biz
M9481,"Bailey, Andersen and Watson ",restaurant,APAC,IN,Port Isaac,2024-01-04,Active,12727208.12,matthewthompson@figueroa.com
M2381, Ward LLC,Utilities,APAC,JP,Carolynbury,2024-05-18,Active,7044048.08,kmiller@king-hahn.com
M4787,Walker-Crawford,entertainment,LATAM,CL,Ashleyborough,2021-09-01,Active,33187231.24,mackthomas@aguilar.com
M2296,"Barton, Mccoy and Ibarra",entertainment,EMEA,GB,West Patrick,2023-11-30,Active,22849461.52,rebeccaperez@hall.net
M7910,Kim LLC,online,North America,US,East Micheal,2024-10-09,Active,35345336.49,ericlewis@dalton.org
M1985,Wright-Robinson,travel,APAC,JP,North Anthonyland,2022-11-30,Active,17323932.18,eric49@odom.com
M1658, Davis-Dalton,Healthcare,APAC,AU,North Philliphaven,2024-09-27,Active,42709408.4,pdavis@crawford.info
M7125,"Harris, Brown and Allen",retail,LATAM,BR,New Christopher,2025-02-16,Active,8212857.78,simschad@lee-avila.com
M8502,Roman-Davis,entertainment,North America,CA,Salinasfort,2025-08-03,Active,1053343.63,carlywaller@west.com
M7231,"Moran, Simmons and Cobb",RESTAURANT,EMEA,FR,Williammouth,2024-05-10,Active,37002794.95,vincent95@cooper-mitchell.net
M7785,Brown PLC,Travel,North America,CA,Chadbury,2024-09-05,Active,16969646.35,ashleylee@sutton.com
M5525,Bird-Garcia,Retail,LATAM,CL,Estradaside,2024-09-25,Active,40729047.41,ibarber@romero-moore.biz
M5521,Cox Group ,online,APAC,AU,Courtneyport,2025-12-28,Active,21001176.99,navarrostephen@rush.com
M8660, Porter PLC,Restaurant,APAC,HK,East Timothy,2025-09-25,Active,36416583.76,adrianahoward@murray.com
M2935,Mills Inc,TRAVEL,APAC,IN,Port Charlesfurt,2023-01-01,Active,42363786.75,codykeller@flores.info
M7872, Taylor LLC,Retail,North America,MX,South Carmenfort,2025-08-19,Active,27050516.77,andersonemily@hill.org
M4586, Olson Group,RESTAURANT,EMEA,FR,East Jeremy,2022-02-04,Active,37217883.96,xkent@perkins.com
M1736, Bailey-Ross,Utilities,LATAM,BR,Russellton,2024-06-30,Active,32247602.62,pwarren@roberts.com
M6998,Moore-Morton,Restaurant,North America,US,West Alexandraland,2024-10-07,Active,40092487.73,kennethayers@brooks.org
